time_s,time_h,radius_cm,temperature_C,moisture_kgkg
9673,2.686944,1.1,41.4658,1.6989
9673,2.686944,1.2,41.4671,1.6408
9673,2.686944,1.3,41.4685,1.5779
9673,2.686944,1.4,41.4700,1.5100
9673,2.686944,1.5,41.4716,1.4372
9673,2.686944,1.6,41.4733,1.3594
9673,2.686944,1.7,41.4751,1.2765
9673,2.686944,1.8,41.4769,1.1883
9673,2.686944,1.9,41.4788,1.0943
9673,2.686944,2.0,41.4808,0.9940
9674,2.687222,0.0,41.4586,2.0065
9674,2.687222,0.1,41.4587,2.0039
9674,2.687222,0.2,41.4589,1.9962
9674,2.687222,0.3,41.4592,1.9834
9674,2.687222,0.4,41.4596,1.9656
9674,2.687222,0.5,41.4601,1.9426
9674,2.687222,0.6,41.4608,1.9145
9674,2.687222,0.7,41.4616,1.8814
9674,2.687222,0.8,41.4625,1.8432
9674,2.687222,0.9,41.4635,1.8001
9674,2.687222,1.0,41.4646,1.7519
9674,2.687222,1.1,41.4658,1.6988
9674,2.687222,1.2,41.4672,1.6408
9674,2.687222,1.3,41.4686,1.5778
9674,2.687222,1.4,41.4701,1.5099
9674,2.687222,1.5,41.4717,1.4371
9674,2.687222,1.6,41.4733,1.3594
9674,2.687222,1.7,41.4751,1.2765
9674,2.687222,1.8,41.4769,1.1882
9674,2.687222,1.9,41.4788,1.0943
9674,2.687222,2.0,41.4808,0.9939
9675,2.687500,0.0,41.4586,2.0064
9675,2.687500,0.1,41.4587,2.0038
9675,2.687500,0.2,41.4589,1.9961
9675,2.687500,0.3,41.4592,1.9834
9675,2.687500,0.4,41.4596,1.9655
9675,2.687500,0.5,41.4602,1.9425
9675,2.687500,0.6,41.4608,1.9144
9675,2.687500,0.7,41.4616,1.8813
9675,2.687500,0.8,41.4625,1.8432
9675,2.687500,0.9,41.4635,1.8000
9675,2.687500,1.0,41.4647,1.7518
9675,2.687500,1.1,41.4659,1.6987
9675,2.687500,1.2,41.4672,1.6407
9675,2.687500,1.3,41.4686,1.5777
9675,2.687500,1.4,41.4701,1.5099
9675,2.687500,1.5,41.4717,1.4371
9675,2.687500,1.6,41.4734,1.3593
9675,2.687500,1.7,41.4751,1.2764
9675,2.687500,1.8,41.4769,1.1882
9675,2.687500,1.9,41.4788,1.0942
9675,2.687500,2.0,41.4808,0.9939
9676,2.687778,0.0,41.4587,2.0063
9676,2.687778,0.1,41.4587,2.0037
9676,2.687778,0.2,41.4589,1.9960
9676,2.687778,0.3,41.4592,1.9833
9676,2.687778,0.4,41.4597,1.9654
9676,2.687778,0.5,41.4602,1.9424
9676,2.687778,0.6,41.4609,1.9143
9676,2.687778,0.7,41.4617,1.8812
9676,2.687778,0.8,41.4626,1.8431
9676,2.687778,0.9,41.4636,1.7999
9676,2.687778,1.0,41.4647,1.7517
9676,2.687778,1.1,41.4659,1.6986
9676,2.687778,1.2,41.4672,1.6406
9676,2.687778,1.3,41.4686,1.5776
9676,2.687778,1.4,41.4701,1.5098
9676,2.687778,1.5,41.4717,1.4370
9676,2.687778,1.6,41.4734,1.3592
9676,2.687778,1.7,41.4751,1.2763
9676,2.687778,1.8,41.4770,1.1881
9676,2.687778,1.9,41.4789,1.0942
9676,2.687778,2.0,41.4808,0.9938
9677,2.688056,0.0,41.4587,2.0062
9677,2.688056,0.1,41.4588,2.0036
9677,2.688056,0.2,41.4590,1.9959
9677,2.688056,0.3,41.4593,1.9832
9677,2.688056,0.4,41.4597,1.9653
9677,2.688056,0.5,41.4603,1.9423
9677,2.688056,0.6,41.4609,1.9142
9677,2.688056,0.7,41.4617,1.8811
9677,2.688056,0.8,41.4626,1.8430
9677,2.688056,0.9,41.4636,1.7998
9677,2.688056,1.0,41.4647,1.7517
9677,2.688056,1.1,41.4659,1.6986
9677,2.688056,1.2,41.4673,1.6405
9677,2.688056,1.3,41.4687,1.5776
9677,2.688056,1.4,41.4702,1.5097
9677,2.688056,1.5,41.4717,1.4369
9677,2.688056,1.6,41.4734,1.3591
9677,2.688056,1.7,41.4752,1.2762
9677,2.688056,1.8,41.4770,1.1880
9677,2.688056,1.9,41.4789,1.0941
9677,2.688056,2.0,41.4809,0.9938
9678,2.688333,0.0,41.4588,2.0061
9678,2.688333,0.1,41.4588,2.0035
9678,2.688333,0.2,41.4590,1.9959
9678,2.688333,0.3,41.4593,1.9831
9678,2.688333,0.4,41.4597,1.9652
9678,2.688333,0.5,41.4603,1.9422
9678,2.688333,0.6,41.4610,1.9141
9678,2.688333,0.7,41.4617,1.8810
9678,2.688333,0.8,41.4626,1.8429
9678,2.688333,0.9,41.4636,1.7997
9678,2.688333,1.0,41.4648,1.7516
9678,2.688333,1.1,41.4660,1.6985
9678,2.688333,1.2,41.4673,1.6404
9678,2.688333,1.3,41.4687,1.5775
9678,2.688333,1.4,41.4702,1.5096
9678,2.688333,1.5,41.4718,1.4368
9678,2.688333,1.6,41.4734,1.3591
9678,2.688333,1.7,41.4752,1.2762
9678,2.688333,1.8,41.4770,1.1880
9678,2.688333,1.9,41.4789,1.0940
9678,2.688333,2.0,41.4809,0.9937
9679,2.688611,0.0,41.4588,2.0060
9679,2.688611,0.1,41.4589,2.0034
9679,2.688611,0.2,41.4590,1.9958
9679,2.688611,0.3,41.4594,1.9830
9679,2.688611,0.4,41.4598,1.9651
9679,2.688611,0.5,41.4603,1.9421
9679,2.688611,0.6,41.4610,1.9141
9679,2.688611,0.7,41.4618,1.8809
9679,2.688611,0.8,41.4627,1.8428
9679,2.688611,0.9,41.4637,1.7996
9679,2.688611,1.0,41.4648,1.7515
9679,2.688611,1.1,41.4660,1.6984
9679,2.688611,1.2,41.4673,1.6404
9679,2.688611,1.3,41.4687,1.5774
9679,2.688611,1.4,41.4702,1.5096
9679,2.688611,1.5,41.4718,1.4368
9679,2.688611,1.6,41.4735,1.3590
9679,2.688611,1.7,41.4752,1.2761
9679,2.688611,1.8,41.4770,1.1879
9679,2.688611,1.9,41.4789,1.0940
9679,2.688611,2.0,41.4809,0.9936
9680,2.688889,0.0,41.4588,2.0059
9680,2.688889,0.1,41.4589,2.0033
9680,2.688889,0.2,41.4591,1.9957
9680,2.688889,0.3,41.4594,1.9829
9680,2.688889,0.4,41.4598,1.9650
9680,2.688889,0.5,41.4604,1.9420
9680,2.688889,0.6,41.4610,1.9140
9680,2.688889,0.7,41.4618,1.8809
9680,2.688889,0.8,41.4627,1.8427
9680,2.688889,0.9,41.4637,1.7995
9680,2.688889,1.0,41.4648,1.7514
9680,2.688889,1.1,41.4660,1.6983
9680,2.688889,1.2,41.4673,1.6403
9680,2.688889,1.3,41.4688,1.5773
9680,2.688889,1.4,41.4703,1.5095
9680,2.688889,1.5,41.4718,1.4367
9680,2.688889,1.6,41.4735,1.3589
9680,2.688889,1.7,41.4752,1.2760
9680,2.688889,1.8,41.4771,1.1878
9680,2.688889,1.9,41.4790,1.0939
9680,2.688889,2.0,41.4809,0.9936
9681,2.689167,0.0,41.4589,2.0058
9681,2.689167,0.1,41.4589,2.0032
9681,2.689167,0.2,41.4591,1.9956
9681,2.689167,0.3,41.4594,1.9828
9681,2.689167,0.4,41.4599,1.9649
9681,2.689167,0.5,41.4604,1.9419
9681,2.689167,0.6,41.4611,1.9139
9681,2.689167,0.7,41.4619,1.8808
9681,2.689167,0.8,41.4627,1.8426
9681,2.689167,0.9,41.4638,1.7995
9681,2.689167,1.0,41.4649,1.7513
9681,2.689167,1.1,41.4661,1.6982
9681,2.689167,1.2,41.4674,1.6402
9681,2.689167,1.3,41.4688,1.5772
9681,2.689167,1.4,41.4703,1.5094
9681,2.689167,1.5,41.4719,1.4366
9681,2.689167,1.6,41.4735,1.3589
9681,2.689167,1.7,41.4753,1.2760
9681,2.689167,1.8,41.4771,1.1878
9681,2.689167,1.9,41.4790,1.0938
9681,2.689167,2.0,41.4810,0.9935
9682,2.689444,0.0,41.4589,2.0057
9682,2.689444,0.1,41.4590,2.0031
9682,2.689444,0.2,41.4592,1.9955
9682,2.689444,0.3,41.4595,1.9827
9682,2.689444,0.4,41.4599,1.9648
9682,2.689444,0.5,41.4604,1.9418
9682,2.689444,0.6,41.4611,1.9138
9682,2.689444,0.7,41.4619,1.8807
9682,2.689444,0.8,41.4628,1.8425
9682,2.689444,0.9,41.4638,1.7994
9682,2.689444,1.0,41.4649,1.7512
9682,2.689444,1.1,41.4661,1.6981
9682,2.689444,1.2,41.4674,1.6401
9682,2.689444,1.3,41.4688,1.5772
9682,2.689444,1.4,41.4703,1.5093
9682,2.689444,1.5,41.4719,1.4365
9682,2.689444,1.6,41.4736,1.3588
9682,2.689444,1.7,41.4753,1.2759
9682,2.689444,1.8,41.4771,1.1877
9682,2.689444,1.9,41.4790,1.0938
9682,2.689444,2.0,41.4810,0.9935
9683,2.689722,0.0,41.4589,2.0056
9683,2.689722,0.1,41.4590,2.0031
9683,2.689722,0.2,41.4592,1.9954
9683,2.689722,0.3,41.4595,1.9826
9683,2.689722,0.4,41.4599,1.9647
9683,2.689722,0.5,41.4605,1.9417
9683,2.689722,0.6,41.4611,1.9137
9683,2.689722,0.7,41.4619,1.8806
9683,2.689722,0.8,41.4628,1.8424
9683,2.689722,0.9,41.4638,1.7993
9683,2.689722,1.0,41.4649,1.7511
9683,2.689722,1.1,41.4661,1.6980
9683,2.689722,1.2,41.4674,1.6400
9683,2.689722,1.3,41.4689,1.5771
9683,2.689722,1.4,41.4703,1.5092
9683,2.689722,1.5,41.4719,1.4365
9683,2.689722,1.6,41.4736,1.3587
9683,2.689722,1.7,41.4753,1.2758
9683,2.689722,1.8,41.4771,1.1876
9683,2.689722,1.9,41.4790,1.0937
9683,2.689722,2.0,41.4810,0.9934
9684,2.690000,0.0,41.4590,2.0055
9684,2.690000,0.1,41.4590,2.0030
9684,2.690000,0.2,41.4592,1.9953
9684,2.690000,0.3,41.4595,1.9825
9684,2.690000,0.4,41.4600,1.9646
9684,2.690000,0.5,41.4605,1.9416
9684,2.690000,0.6,41.4612,1.9136
9684,2.690000,0.7,41.4620,1.8805
9684,2.690000,0.8,41.4629,1.8423
9684,2.690000,0.9,41.4639,1.7992
9684,2.690000,1.0,41.4650,1.7511
9684,2.690000,1.1,41.4662,1.6980
9684,2.690000,1.2,41.4675,1.6399
9684,2.690000,1.3,41.4689,1.5770
9684,2.690000,1.4,41.4704,1.5092
9684,2.690000,1.5,41.4720,1.4364
9684,2.690000,1.6,41.4736,1.3586
9684,2.690000,1.7,41.4754,1.2758
9684,2.690000,1.8,41.4772,1.1876
9684,2.690000,1.9,41.4791,1.0937
9684,2.690000,2.0,41.4810,0.9934
9685,2.690278,0.0,41.4590,2.0054
9685,2.690278,0.1,41.4591,2.0029
9685,2.690278,0.2,41.4593,1.9952
9685,2.690278,0.3,41.4596,1.9824
9685,2.690278,0.4,41.4600,1.9645
9685,2.690278,0.5,41.4606,1.9416
9685,2.690278,0.6,41.4612,1.9135
9685,2.690278,0.7,41.4620,1.8804
9685,2.690278,0.8,41.4629,1.8423
9685,2.690278,0.9,41.4639,1.7991
9685,2.690278,1.0,41.4650,1.7510
9685,2.690278,1.1,41.4662,1.6979
9685,2.690278,1.2,41.4675,1.6399
9685,2.690278,1.3,41.4689,1.5769
9685,2.690278,1.4,41.4704,1.5091
9685,2.690278,1.5,41.4720,1.4363
9685,2.690278,1.6,41.4736,1.3586
9685,2.690278,1.7,41.4754,1.2757
9685,2.690278,1.8,41.4772,1.1875
9685,2.690278,1.9,41.4791,1.0936
9685,2.690278,2.0,41.4810,0.9933
9686,2.690556,0.0,41.4591,2.0053
9686,2.690556,0.1,41.4591,2.0028
9686,2.690556,0.2,41.4593,1.9951
9686,2.690556,0.3,41.4596,1.9823
9686,2.690556,0.4,41.4600,1.9644
9686,2.690556,0.5,41.4606,1.9415
9686,2.690556,0.6,41.4613,1.9134
9686,2.690556,0.7,41.4620,1.8803
9686,2.690556,0.8,41.4629,1.8422
9686,2.690556,0.9,41.4639,1.7990
9686,2.690556,1.0,41.4650,1.7509
9686,2.690556,1.1,41.4662,1.6978
9686,2.690556,1.2,41.4675,1.6398
9686,2.690556,1.3,41.4689,1.5768
9686,2.690556,1.4,41.4704,1.5090
9686,2.690556,1.5,41.4720,1.4362
9686,2.690556,1.6,41.4737,1.3585
9686,2.690556,1.7,41.4754,1.2756
9686,2.690556,1.8,41.4772,1.1874
9686,2.690556,1.9,41.4791,1.0935
9686,2.690556,2.0,41.4811,0.9932
9687,2.690833,0.0,41.4591,2.0052
9687,2.690833,0.1,41.4592,2.0027
9687,2.690833,0.2,41.4593,1.9950
9687,2.690833,0.3,41.4597,1.9822
9687,2.690833,0.4,41.4601,1.9643
9687,2.690833,0.5,41.4606,1.9414
9687,2.690833,0.6,41.4613,1.9133
9687,2.690833,0.7,41.4621,1.8802
9687,2.690833,0.8,41.4630,1.8421
9687,2.690833,0.9,41.4640,1.7989
9687,2.690833,1.0,41.4651,1.7508
9687,2.690833,1.1,41.4663,1.6977
9687,2.690833,1.2,41.4676,1.6397
9687,2.690833,1.3,41.4690,1.5768
9687,2.690833,1.4,41.4705,1.5089
9687,2.690833,1.5,41.4720,1.4362
9687,2.690833,1.6,41.4737,1.3584
9687,2.690833,1.7,41.4754,1.2756
9687,2.690833,1.8,41.4772,1.1874
9687,2.690833,1.9,41.4791,1.0935
9687,2.690833,2.0,41.4811,0.9932
9688,2.691111,0.0,41.4591,2.0051
9688,2.691111,0.1,41.4592,2.0026
9688,2.691111,0.2,41.4594,1.9949
9688,2.691111,0.3,41.4597,1.9821
9688,2.691111,0.4,41.4601,1.9642
9688,2.691111,0.5,41.4607,1.9413
9688,2.691111,0.6,41.4613,1.9132
9688,2.691111,0.7,41.4621,1.8801
9688,2.691111,0.8,41.4630,1.8420
9688,2.691111,0.9,41.4640,1.7988
9688,2.691111,1.0,41.4651,1.7507
9688,2.691111,1.1,41.4663,1.6976
9688,2.691111,1.2,41.4676,1.6396
9688,2.691111,1.3,41.4690,1.5767
9688,2.691111,1.4,41.4705,1.5089
9688,2.691111,1.5,41.4721,1.4361
9688,2.691111,1.6,41.4737,1.3584
9688,2.691111,1.7,41.4755,1.2755
9688,2.691111,1.8,41.4773,1.1873
9688,2.691111,1.9,41.4792,1.0934
9688,2.691111,2.0,41.4811,0.9931
9689,2.691389,0.0,41.4592,2.0050
9689,2.691389,0.1,41.4592,2.0025
9689,2.691389,0.2,41.4594,1.9948
9689,2.691389,0.3,41.4597,1.9820
9689,2.691389,0.4,41.4602,1.9642
9689,2.691389,0.5,41.4607,1.9412
9689,2.691389,0.6,41.4614,1.9131
9689,2.691389,0.7,41.4621,1.8800
9689,2.691389,0.8,41.4630,1.8419
9689,2.691389,0.9,41.4640,1.7987
9689,2.691389,1.0,41.4651,1.7506
9689,2.691389,1.1,41.4663,1.6975
9689,2.691389,1.2,41.4676,1.6395
9689,2.691389,1.3,41.4690,1.5766
9689,2.691389,1.4,41.4705,1.5088
9689,2.691389,1.5,41.4721,1.4360
9689,2.691389,1.6,41.4738,1.3583
9689,2.691389,1.7,41.4755,1.2754
9689,2.691389,1.8,41.4773,1.1873
9689,2.691389,1.9,41.4792,1.0934
9689,2.691389,2.0,41.4811,0.9931
9690,2.691667,0.0,41.4592,2.0049
9690,2.691667,0.1,41.4593,2.0024
9690,2.691667,0.2,41.4595,1.9947
9690,2.691667,0.3,41.4598,1.9819
9690,2.691667,0.4,41.4602,1.9641
9690,2.691667,0.5,41.4607,1.9411
9690,2.691667,0.6,41.4614,1.9130
9690,2.691667,0.7,41.4622,1.8799
9690,2.691667,0.8,41.4631,1.8418
9690,2.691667,0.9,41.4641,1.7987
9690,2.691667,1.0,41.4652,1.7505
9690,2.691667,1.1,41.4664,1.6975
9690,2.691667,1.2,41.4677,1.6394
9690,2.691667,1.3,41.4691,1.5765
9690,2.691667,1.4,41.4706,1.5087
9690,2.691667,1.5,41.4721,1.4359
9690,2.691667,1.6,41.4738,1.3582
9690,2.691667,1.7,41.4755,1.2754
9690,2.691667,1.8,41.4773,1.1872
9690,2.691667,1.9,41.4792,1.0933
9690,2.691667,2.0,41.4812,0.9930
9691,2.691944,0.0,41.4593,2.0049
9691,2.691944,0.1,41.4593,2.0023
9691,2.691944,0.2,41.4595,1.9946
9691,2.691944,0.3,41.4598,1.9818
9691,2.691944,0.4,41.4602,1.9640
9691,2.691944,0.5,41.4608,1.9410
9691,2.691944,0.6,41.4614,1.9129
9691,2.691944,0.7,41.4622,1.8798
9691,2.691944,0.8,41.4631,1.8417
9691,2.691944,0.9,41.4641,1.7986
9691,2.691944,1.0,41.4652,1.7504
9691,2.691944,1.1,41.4664,1.6974
9691,2.691944,1.2,41.4677,1.6394
9691,2.691944,1.3,41.4691,1.5764
9691,2.691944,1.4,41.4706,1.5086
9691,2.691944,1.5,41.4722,1.4359
9691,2.691944,1.6,41.4738,1.3581
9691,2.691944,1.7,41.4755,1.2753
9691,2.691944,1.8,41.4773,1.1871
9691,2.691944,1.9,41.4792,1.0932
9691,2.691944,2.0,41.4812,0.9930
9692,2.692222,0.0,41.4593,2.0048
9692,2.692222,0.1,41.4594,2.0022
9692,2.692222,0.2,41.4595,1.9945
9692,2.692222,0.3,41.4598,1.9817
9692,2.692222,0.4,41.4603,1.9639
9692,2.692222,0.5,41.4608,1.9409
9692,2.692222,0.6,41.4615,1.9129
9692,2.692222,0.7,41.4623,1.8798
9692,2.692222,0.8,41.4631,1.8416
9692,2.692222,0.9,41.4641,1.7985
9692,2.692222,1.0,41.4652,1.7504
9692,2.692222,1.1,41.4664,1.6973
9692,2.692222,1.2,41.4677,1.6393
9692,2.692222,1.3,41.4691,1.5764
9692,2.692222,1.4,41.4706,1.5085
9692,2.692222,1.5,41.4722,1.4358
9692,2.692222,1.6,41.4738,1.3581
9692,2.692222,1.7,41.4756,1.2752
9692,2.692222,1.8,41.4774,1.1871
9692,2.692222,1.9,41.4793,1.0932
9692,2.692222,2.0,41.4812,0.9929
9693,2.692500,0.0,41.4593,2.0047
9693,2.692500,0.1,41.4594,2.0021
9693,2.692500,0.2,41.4596,1.9944
9693,2.692500,0.3,41.4599,1.9817
9693,2.692500,0.4,41.4603,1.9638
9693,2.692500,0.5,41.4609,1.9408
9693,2.692500,0.6,41.4615,1.9128
9693,2.692500,0.7,41.4623,1.8797
9693,2.692500,0.8,41.4632,1.8415
9693,2.692500,0.9,41.4642,1.7984
9693,2.692500,1.0,41.4653,1.7503
9693,2.692500,1.1,41.4665,1.6972
9693,2.692500,1.2,41.4678,1.6392
9693,2.692500,1.3,41.4692,1.5763
9693,2.692500,1.4,41.4706,1.5085
9693,2.692500,1.5,41.4722,1.4357
9693,2.692500,1.6,41.4739,1.3580
9693,2.692500,1.7,41.4756,1.2752
9693,2.692500,1.8,41.4774,1.1870
9693,2.692500,1.9,41.4793,1.0931
9693,2.692500,2.0,41.4812,0.9928
9694,2.692778,0.0,41.4594,2.0046
9694,2.692778,0.1,41.4594,2.0020
9694,2.692778,0.2,41.4596,1.9943
9694,2.692778,0.3,41.4599,1.9816
9694,2.692778,0.4,41.4603,1.9637
9694,2.692778,0.5,41.4609,1.9407
9694,2.692778,0.6,41.4615,1.9127
9694,2.692778,0.7,41.4623,1.8796
9694,2.692778,0.8,41.4632,1.8414
9694,2.692778,0.9,41.4642,1.7983
9694,2.692778,1.0,41.4653,1.7502
9694,2.692778,1.1,41.4665,1.6971
9694,2.692778,1.2,41.4678,1.6391
9694,2.692778,1.3,41.4692,1.5762
9694,2.692778,1.4,41.4707,1.5084
9694,2.692778,1.5,41.4722,1.4356
9694,2.692778,1.6,41.4739,1.3579
9694,2.692778,1.7,41.4756,1.2751
9694,2.692778,1.8,41.4774,1.1869
9694,2.692778,1.9,41.4793,1.0931
9694,2.692778,2.0,41.4813,0.9928
9695,2.693056,0.0,41.4594,2.0045
9695,2.693056,0.1,41.4595,2.0019
9695,2.693056,0.2,41.4597,1.9942
9695,2.693056,0.3,41.4600,1.9815
9695,2.693056,0.4,41.4604,1.9636
9695,2.693056,0.5,41.4609,1.9406
9695,2.693056,0.6,41.4616,1.9126
9695,2.693056,0.7,41.4624,1.8795
9695,2.693056,0.8,41.4632,1.8414
9695,2.693056,0.9,41.4642,1.7982
9695,2.693056,1.0,41.4653,1.7501
9695,2.693056,1.1,41.4665,1.6970
9695,2.693056,1.2,41.4678,1.6390
9695,2.693056,1.3,41.4692,1.5761
9695,2.693056,1.4,41.4707,1.5083
9695,2.693056,1.5,41.4723,1.4356
9695,2.693056,1.6,41.4739,1.3579
9695,2.693056,1.7,41.4756,1.2750
9695,2.693056,1.8,41.4775,1.1869
9695,2.693056,1.9,41.4793,1.0930
9695,2.693056,2.0,41.4813,0.9927
9696,2.693333,0.0,41.4594,2.0044
9696,2.693333,0.1,41.4595,2.0018
9696,2.693333,0.2,41.4597,1.9941
9696,2.693333,0.3,41.4600,1.9814
9696,2.693333,0.4,41.4604,1.9635
9696,2.693333,0.5,41.4610,1.9405
9696,2.693333,0.6,41.4616,1.9125
9696,2.693333,0.7,41.4624,1.8794
9696,2.693333,0.8,41.4633,1.8413
9696,2.693333,0.9,41.4643,1.7981
9696,2.693333,1.0,41.4654,1.7500
9696,2.693333,1.1,41.4666,1.6969
9696,2.693333,1.2,41.4679,1.6389
9696,2.693333,1.3,41.4693,1.5760
9696,2.693333,1.4,41.4707,1.5082
9696,2.693333,1.5,41.4723,1.4355
9696,2.693333,1.6,41.4739,1.3578
9696,2.693333,1.7,41.4757,1.2750
9696,2.693333,1.8,41.4775,1.1868
9696,2.693333,1.9,41.4794,1.0929
9696,2.693333,2.0,41.4813,0.9927
9697,2.693611,0.0,41.4595,2.0043
9697,2.693611,0.1,41.4595,2.0017
9697,2.693611,0.2,41.4597,1.9941
9697,2.693611,0.3,41.4600,1.9813
9697,2.693611,0.4,41.4605,1.9634
9697,2.693611,0.5,41.4610,1.9404
9697,2.693611,0.6,41.4617,1.9124
9697,2.693611,0.7,41.4624,1.8793
9697,2.693611,0.8,41.4633,1.8412
9697,2.693611,0.9,41.4643,1.7980
9697,2.693611,1.0,41.4654,1.7499
9697,2.693611,1.1,41.4666,1.6969
9697,2.693611,1.2,41.4679,1.6389
9697,2.693611,1.3,41.4693,1.5760
9697,2.693611,1.4,41.4708,1.5082
9697,2.693611,1.5,41.4723,1.4354
9697,2.693611,1.6,41.4740,1.3577
9697,2.693611,1.7,41.4757,1.2749
9697,2.693611,1.8,41.4775,1.1867
9697,2.693611,1.9,41.4794,1.0929
9697,2.693611,2.0,41.4813,0.9926
9698,2.693889,0.0,41.4595,2.0042
9698,2.693889,0.1,41.4596,2.0016
9698,2.693889,0.2,41.4598,1.9940
9698,2.693889,0.3,41.4601,1.9812
9698,2.693889,0.4,41.4605,1.9633
9698,2.693889,0.5,41.4610,1.9403
9698,2.693889,0.6,41.4617,1.9123
9698,2.693889,0.7,41.4625,1.8792
9698,2.693889,0.8,41.4634,1.8411
9698,2.693889,0.9,41.4643,1.7980
9698,2.693889,1.0,41.4654,1.7498
9698,2.693889,1.1,41.4666,1.6968
9698,2.693889,1.2,41.4679,1.6388
9698,2.693889,1.3,41.4693,1.5759
9698,2.693889,1.4,41.4708,1.5081
9698,2.693889,1.5,41.4724,1.4353
9698,2.693889,1.6,41.4740,1.3576
9698,2.693889,1.7,41.4757,1.2748
9698,2.693889,1.8,41.4775,1.1867
9698,2.693889,1.9,41.4794,1.0928
9698,2.693889,2.0,41.4813,0.9926
9699,2.694167,0.0,41.4596,2.0041
9699,2.694167,0.1,41.4596,2.0015
9699,2.694167,0.2,41.4598,1.9939
9699,2.694167,0.3,41.4601,1.9811
9699,2.694167,0.4,41.4605,1.9632
9699,2.694167,0.5,41.4611,1.9402
9699,2.694167,0.6,41.4617,1.9122
9699,2.694167,0.7,41.4625,1.8791
9699,2.694167,0.8,41.4634,1.8410
9699,2.694167,0.9,41.4644,1.7979
9699,2.694167,1.0,41.4655,1.7498
9699,2.694167,1.1,41.4667,1.6967
9699,2.694167,1.2,41.4680,1.6387
9699,2.694167,1.3,41.4694,1.5758
9699,2.694167,1.4,41.4708,1.5080
9699,2.694167,1.5,41.4724,1.4353
9699,2.694167,1.6,41.4740,1.3576
9699,2.694167,1.7,41.4758,1.2748
9699,2.694167,1.8,41.4776,1.1866
9699,2.694167,1.9,41.4794,1.0927
9699,2.694167,2.0,41.4814,0.9925
9700,2.694444,0.0,41.4596,2.0040
9700,2.694444,0.1,41.4597,2.0014
9700,2.694444,0.2,41.4598,1.9938
9700,2.694444,0.3,41.4601,1.9810
9700,2.694444,0.4,41.4606,1.9631
9700,2.694444,0.5,41.4611,1.9402
9700,2.694444,0.6,41.4618,1.9121
9700,2.694444,0.7,41.4625,1.8790
9700,2.694444,0.8,41.4634,1.8409
9700,2.694444,0.9,41.4644,1.7978
9700,2.694444,1.0,41.4655,1.7497
9700,2.694444,1.1,41.4667,1.6966
9700,2.694444,1.2,41.4680,1.6386
9700,2.694444,1.3,41.4694,1.5757
9700,2.694444,1.4,41.4709,1.5079
9700,2.694444,1.5,41.4724,1.4352
9700,2.694444,1.6,41.4741,1.3575
9700,2.694444,1.7,41.4758,1.2747
9700,2.694444,1.8,41.4776,1.1865
9700,2.694444,1.9,41.4794,1.0927
9700,2.694444,2.0,41.4814,0.9924
9701,2.694722,0.0,41.4596,2.0039
9701,2.694722,0.1,41.4597,2.0013
9701,2.694722,0.2,41.4599,1.9937
9701,2.694722,0.3,41.4602,1.9809
9701,2.694722,0.4,41.4606,1.9630
9701,2.694722,0.5,41.4611,1.9401
9701,2.694722,0.6,41.4618,1.9120
9701,2.694722,0.7,41.4626,1.8789
9701,2.694722,0.8,41.4635,1.8408
9701,2.694722,0.9,41.4644,1.7977
9701,2.694722,1.0,41.4655,1.7496
9701,2.694722,1.1,41.4667,1.6965
9701,2.694722,1.2,41.4680,1.6385
9701,2.694722,1.3,41.4694,1.5756
9701,2.694722,1.4,41.4709,1.5078
9701,2.694722,1.5,41.4724,1.4351
9701,2.694722,1.6,41.4741,1.3574
9701,2.694722,1.7,41.4758,1.2746
9701,2.694722,1.8,41.4776,1.1865
9701,2.694722,1.9,41.4795,1.0926
9701,2.694722,2.0,41.4814,0.9924
9702,2.695000,0.0,41.4597,2.0038
9702,2.695000,0.1,41.4597,2.0012
9702,2.695000,0.2,41.4599,1.9936
9702,2.695000,0.3,41.4602,1.9808
9702,2.695000,0.4,41.4606,1.9629
9702,2.695000,0.5,41.4612,1.9400
9702,2.695000,0.6,41.4618,1.9119
9702,2.695000,0.7,41.4626,1.8788
9702,2.695000,0.8,41.4635,1.8407
9702,2.695000,0.9,41.4645,1.7976
9702,2.695000,1.0,41.4656,1.7495
9702,2.695000,1.1,41.4668,1.6964
9702,2.695000,1.2,41.4681,1.6385
9702,2.695000,1.3,41.4694,1.5756
9702,2.695000,1.4,41.4709,1.5078
9702,2.695000,1.5,41.4725,1.4351
9702,2.695000,1.6,41.4741,1.3574
9702,2.695000,1.7,41.4758,1.2745
9702,2.695000,1.8,41.4776,1.1864
9702,2.695000,1.9,41.4795,1.0926
9702,2.695000,2.0,41.4814,0.9923
9703,2.695278,0.0,41.4597,2.0037
9703,2.695278,0.1,41.4598,2.0012
9703,2.695278,0.2,41.4600,1.9935
9703,2.695278,0.3,41.4603,1.9807
9703,2.695278,0.4,41.4607,1.9628
9703,2.695278,0.5,41.4612,1.9399
9703,2.695278,0.6,41.4619,1.9118
9703,2.695278,0.7,41.4626,1.8788
9703,2.695278,0.8,41.4635,1.8406
9703,2.695278,0.9,41.4645,1.7975
9703,2.695278,1.0,41.4656,1.7494
9703,2.695278,1.1,41.4668,1.6964
9703,2.695278,1.2,41.4681,1.6384
9703,2.695278,1.3,41.4695,1.5755
9703,2.695278,1.4,41.4709,1.5077
9703,2.695278,1.5,41.4725,1.4350
